ID,V2,V5,V6,DrivingStyle
DR_74674,511,1747,2,Normal
DR_6237,592,1119,2,Aggressive
DR_55091,532,2083,2,Vague
DR_62601,535,1904,2,Vague
DR_60666,1121,2254,4,Vague
DR_27903,684,2123,2,Vague
DR_19234,543,2409,2,Vague
DR_42597,701,3014,2,Normal
DR_59976,601,1276,2,Vague
DR_66284,590,1860,2,Normal
DR_64417,646,1858,2,Vague
DR_72480,559,1248,2,Vague
DR_44739,574,1764,2,Normal
DR_40013,561,2120,2,Normal
DR_21950,600,1714,2,Normal
DR_23049,695,1943,2,Vague
DR_45134,555,1398,2,Vague
DR_50775,550,1267,2,Vague
DR_24824,1741,24774,6,Aggressive
DR_64559,571,1919,2,Normal
DR_70756,568,1473,2,Aggressive
DR_42777,583,2039,2,Vague
DR_63923,1733,11685,5,Normal
DR_37322,1899,16687,5,Aggressive
DR_68579,683,1076,2,Vague
DR_66765,621,1845,2,Normal
DR_34694,769,2180,2,Normal
DR_42200,438,1243,2,Vague
DR_26435,470,981,2,Normal
DR_18084,555,1927,2,Vague
DR_32685,725,2769,2,Normal
DR_14878,537,1619,2,Vague
DR_12579,600,915,2,Normal
DR_44167,542,1425,2,Normal
DR_18877,186,193,2,Normal
DR_39467,564,1890,2,Normal
DR_50930,579,1714,2,Normal
DR_73505,506,1144,2,Normal
DR_57064,578,1499,2,Normal
DR_36673,535,1484,2,Normal
DR_74340,576,1419,2,Normal
DR_67204,524,1359,2,Normal
DR_48542,589,974,2,Normal
DR_49390,561,1216,2,Normal
DR_39294,532,1432,2,Normal
DR_40908,581,1930,2,Normal
DR_40758,528,1566,2,Normal
DR_54234,567,1964,2,Normal
DR_65529,533,1156,2,Normal
DR_28196,580,1416,2,Vague
DR_22526,576,1285,2,Normal
DR_12175,527,1454,2,Normal
DR_40325,543,1504,2,Normal
DR_43405,572,1574,2,Normal
DR_46362,573,1389,2,Normal
DR_40095,585,1187,2,Normal
DR_73484,550,1780,2,Normal
DR_34117,534,1346,2,Normal
DR_66486,533,1835,2,Normal
DR_29596,550,1436,2,Aggressive
DR_41371,565,1478,2,Vague
DR_43794,542,1654,2,Normal
DR_10252,561,1654,2,Normal
DR_43104,564,2274,2,Normal
DR_33398,523,949,2,Normal
DR_52155,569,1347,2,Normal
DR_5658,549,1897,2,Normal
DR_67366,564,1112,2,Vague
DR_35942,991,2757,2,Normal
DR_74810,865,1355,3,Aggressive
DR_47746,628,1560,2,Vague
DR_37327,520,889,2,Normal
DR_47116,531,1954,2,Normal
DR_63458,1129,2865,4,Normal
DR_68573,557,1506,2,Normal
DR_33490,2008,22828,6,Aggressive
DR_39539,1194,4735,2,Normal
DR_26483,686,2174,2,Aggressive
DR_21707,590,1747,2,Normal
DR_15481,566,1833,2,Normal
DR_47413,479,976,2,Aggressive
DR_35788,1743,15194,5,Vague
DR_38181,614,2361,2,Aggressive
DR_38811,1708,19259,4,Normal
DR_37890,594,2380,2,Aggressive
DR_40093,548,2809,2,Aggressive
DR_39841,1731,33988,6,Aggressive
DR_24396,599,2665,2,Aggressive
DR_16449,583,2416,2,Vague
DR_15646,584,1603,2,Normal
DR_69283,676,2087,2,Normal
DR_19097,594,1977,2,Aggressive
DR_41573,974,7388,2,Normal
DR_30037,547,1359,2,Normal
DR_69153,520,1523,2,Normal
DR_29086,549,1635,2,Normal
DR_70351,543,2043,2,Normal
DR_31966,563,1743,2,Normal
DR_13309,612,1548,2,Normal
DR_48922,550,1467,2,Normal
DR_12890,565,1688,2,Normal
DR_7131,567,2258,2,Normal
DR_25922,557,1743,2,Normal
DR_53956,531,646,2,Normal
DR_38553,579,1544,2,Normal
DR_11309,541,1612,2,Normal
DR_12884,577,1786,2,Vague
DR_32818,588,1672,2,Vague
DR_21802,560,1757,2,Vague
DR_37276,581,1551,2,Vague
DR_59846,537,1551,2,Aggressive
DR_17097,552,1531,2,Normal
DR_23176,542,1315,2,Normal
DR_24040,545,2160,2,Vague
DR_42393,587,1396,2,Normal
DR_5316,555,1752,2,Aggressive
DR_62616,570,1987,2,Normal
DR_64055,567,2379,2,Normal
DR_14098,557,1483,2,Normal
DR_64221,545,1609,2,Aggressive
DR_61079,556,1930,2,Normal
DR_24638,565,2596,2,Aggressive
DR_67567,597,1883,2,Vague
DR_62494,592,1628,2,Normal
DR_56685,630,1716,2,Vague
DR_64885,987,2974,4,Vague
DR_40068,599,1780,2,Vague
DR_23227,573,2769,2,Vague
DR_46262,1694,17983,5,Vague
DR_63778,624,2452,2,Vague
DR_30276,544,1558,2,Normal
DR_30901,594,2256,2,Vague
DR_11938,600,2659,2,Vague
DR_29611,624,2465,2,Normal
DR_7324,536,2191,2,Normal
DR_20863,772,3437,2,Normal
DR_50761,1699,23546,5,Normal
DR_38205,788,3347,2,Normal
DR_42911,468,1174,2,Vague
DR_15488,2082,17675,5,Normal
DR_70059,2037,26408,6,Aggressive
DR_27743,2254,36528,6,Vague
DR_66086,1725,33148,6,Aggressive
DR_63087,549,2002,2,Vague
DR_25038,573,1748,2,Normal
DR_20504,1218,10980,2,Normal
DR_34436,538,937,2,Vague
DR_15496,599,2243,2,Vague
DR_51526,522,1768,2,Vague
DR_66942,551,1956,2,Vague
DR_26420,902,13248,3,Vague
DR_45813,1298,6081,4,Vague
DR_20880,928,19197,3,Normal
DR_62890,648,2203,2,Vague
DR_4321,557,1692,2,Vague
DR_10468,853,4527,2,Vague
DR_62114,662,4183,2,Normal
DR_72411,1714,18770,6,Aggressive
DR_13031,537,2274,2,Normal
DR_60303,667,2608,2,Normal
DR_45782,847,2802,3,Normal
DR_43711,909,2449,4,Normal
DR_43453,556,1836,2,Normal
DR_37370,607,3759,3,Normal
DR_19265,551,1821,2,Normal
DR_26426,705,2014,2,Normal
DR_24110,832,3014,3,Normal
DR_5466,650,2249,2,Normal
DR_23239,563,1239,2,Normal
DR_69336,556,1299,2,Normal
DR_16301,566,1297,2,Normal
DR_29551,965,6490,2,Normal
DR_30693,501,1120,2,Vague
DR_63563,842,7693,2,Normal
DR_48248,555,1345,2,Aggressive
DR_23237,1704,25113,6,Aggressive
DR_18186,562,1461,2,Vague
DR_47576,767,5528,3,Normal
DR_59995,1711,18833,6,Normal
DR_38034,1721,22123,6,Normal
DR_33334,1608,20770,6,Vague
DR_18713,1701,18880,6,Aggressive
DR_43455,563,1761,2,Vague
DR_52739,531,1175,2,Vague
DR_26143,923,1382,3,Vague
DR_52238,567,1588,2,Normal
DR_25962,1740,12903,5,Normal
DR_12863,653,2807,2,Normal
DR_30239,1924,30376,7,Aggressive
DR_43205,1217,3445,4,Vague
DR_57601,1051,1935,3,Normal
DR_44461,588,1835,2,Vague
DR_68504,1220,2921,3,Normal
DR_50313,1776,20300,6,Vague
DR_72039,597,1961,2,Vague
DR_52285,1725,19607,6,Aggressive
DR_52353,770,2611,2,Normal
DR_53284,620,2362,2,Vague
DR_60926,1700,28253,6,Aggressive
DR_13788,1736,29410,6,Normal
DR_48803,2055,21727,6,Normal
DR_58560,1735,19923,6,Aggressive
DR_5264,2011,21375,5,Vague
DR_50372,2071,20007,5,Aggressive
DR_15699,2024,37296,6,Normal
DR_31279,1744,21197,5,Normal
DR_54737,2008,20782,5,Vague
DR_48408,1703,30616,6,Normal
DR_24043,498,6226,2,Normal
DR_37895,730,3233,2,Vague
DR_41849,1028,11634,3,Vague
DR_65951,911,4485,3,Normal
DR_69950,596,2050,2,Vague
DR_50677,524,1942,2,Normal
DR_61416,634,2231,2,Vague
DR_35164,892,13245,3,Normal
DR_16950,1665,16746,6,Vague
DR_48425,813,17344,3,Normal
DR_64488,1719,22272,6,Aggressive
DR_67047,621,2111,2,Normal
DR_46873,642,2638,2,Normal
DR_33233,522,954,2,Normal
DR_75148,587,1450,2,Normal
DR_50319,1012,6795,2,Normal
DR_26460,1352,4353,4,Normal
DR_74373,566,1995,2,Normal
DR_15286,554,1734,2,Normal
DR_43247,614,1145,2,Normal
DR_42400,1682,18243,6,Vague
DR_6413,602,2256,2,Vague
DR_63073,556,1330,2,Aggressive
DR_62296,735,2652,2,Vague
DR_20438,1634,18963,5,Vague
DR_40891,604,2223,2,Normal
DR_49139,622,2241,2,Normal
DR_18016,549,1388,2,Vague
DR_34084,514,1214,2,Normal
DR_56955,574,1556,2,Vague
DR_65961,1695,13149,5,Aggressive
DR_44342,535,1134,2,Normal
DR_68786,1708,13325,4,Aggressive
DR_24947,572,1525,2,Vague
DR_33038,1794,16045,4,Aggressive
DR_26640,1046,9618,3,Vague
DR_46809,1706,21679,6,Normal
DR_57225,713,2127,2,Vague
DR_36900,1698,9858,4,Aggressive
DR_11800,888,1200,4,Vague
DR_34423,1708,14567,6,Vague
DR_27424,1716,18437,6,Aggressive
DR_29938,1782,30118,6,Vague
DR_40706,1803,27691,6,Aggressive
DR_6778,606,1942,2,Vague
DR_36289,1706,18895,6,Aggressive
DR_15685,1736,26791,6,Aggressive
DR_57757,2027,18941,6,Aggressive
DR_29450,1072,2950,4,Aggressive
DR_10507,2087,25294,6,Aggressive
DR_42690,1707,10439,5,Normal
DR_37377,1677,27730,6,Vague
DR_56581,2031,25524,6,Aggressive
DR_46649,2047,19095,5,Aggressive
DR_49274,2035,21501,6,Aggressive
DR_33641,1455,4411,5,Normal
DR_10165,2073,27430,7,Aggressive
DR_21589,1035,6895,2,Vague
DR_51872,658,2098,2,Aggressive
DR_21662,566,2271,2,Normal
DR_41109,1715,18137,5,Aggressive
DR_55610,557,2194,2,Normal
DR_11555,705,2717,2,Vague
DR_14759,2051,31572,6,Aggressive
DR_19889,555,2488,2,Aggressive
DR_50598,596,1781,2,Aggressive
DR_16482,567,2176,2,Vague
DR_31775,1668,23565,5,Aggressive
DR_73626,924,10952,3,Aggressive
DR_5219,544,2067,2,Normal
DR_6932,965,19628,4,Normal
DR_32364,914,12269,3,Normal
DR_60002,667,2143,2,Normal
DR_69266,946,17931,3,Normal
DR_63093,1055,12672,3,Normal
DR_18384,690,3191,2,Normal
DR_62749,1338,4142,4,Normal
DR_33689,545,1807,2,Normal
DR_16570,588,2013,2,Normal
DR_68764,864,2347,3,Normal
DR_60390,707,1516,2,Normal
DR_50061,1327,2019,2,Normal
DR_45766,720,2480,2,Normal
DR_7128,1263,8793,2,Normal
DR_60317,597,949,2,Normal
DR_72520,573,1371,2,Normal
DR_17777,1285,8869,2,Normal
DR_53850,1158,2714,3,Normal
DR_74117,498,1676,2,Normal
DR_12952,525,1079,2,Normal
DR_18455,568,1858,2,Normal
DR_53007,591,1594,2,Vague
DR_42820,1036,2697,3,Normal
DR_25543,563,1652,2,Normal
DR_10314,529,901,2,Vague
DR_44153,505,1485,2,Vague
DR_36376,883,8761,2,Vague
DR_71257,537,1536,2,Aggressive
DR_54993,585,1918,2,Normal
DR_34530,513,1697,2,Vague
DR_5118,558,1841,2,Normal
DR_16664,1728,31809,6,Normal
DR_59549,552,1337,2,Vague
DR_30558,525,1690,2,Vague
DR_71782,585,1991,2,Aggressive
DR_63696,1697,11527,6,Aggressive
DR_45762,1929,15478,5,Aggressive
DR_53458,1759,32377,6,Aggressive
DR_74660,572,1685,2,Aggressive
DR_74604,1718,23180,6,Aggressive
DR_40882,581,1938,2,Vague
DR_61160,1934,26542,6,Vague
DR_35054,1763,24342,6,Normal
DR_63164,574,1789,2,Vague
DR_39267,689,2236,2,Normal
DR_34463,590,1989,2,Normal
DR_21866,579,1577,2,Normal
DR_20513,567,1840,2,Aggressive
DR_24907,588,1844,2,Normal
DR_34629,610,2258,2,Normal
DR_5840,572,2373,2,Normal
DR_74545,590,2555,2,Vague
DR_56876,589,1716,2,Vague
DR_73528,542,1055,2,Vague
DR_64844,602,1980,2,Vague
DR_37060,547,2283,2,Normal
DR_14988,578,1943,2,Vague
DR_25863,553,1695,2,Vague
DR_73991,593,1730,2,Vague
DR_6422,546,1735,2,Aggressive
DR_39885,536,1788,2,Vague
DR_48163,554,2105,2,Vague
DR_5110,579,1817,2,Vague
DR_17785,556,1793,2,Vague
DR_25211,588,1983,2,Normal
DR_52007,531,2481,2,Normal
DR_20836,531,2154,2,Normal
DR_10207,613,2013,2,Vague
DR_31864,661,2238,2,Normal
DR_55383,1706,20781,5,Vague
DR_25941,1718,28477,6,Normal
DR_37836,1738,25165,6,Normal
DR_43040,616,2541,2,Vague
DR_30559,941,3050,3,Vague
DR_12753,562,2247,2,Vague
DR_10494,1736,21556,5,Aggressive
DR_45086,1690,26934,6,Vague
DR_53897,581,2146,2,Vague
DR_60030,1691,16019,4,Normal
DR_25529,1722,16403,6,Aggressive
DR_53350,545,1823,2,Vague
DR_63043,1599,10997,5,Normal
DR_35454,551,1786,2,Vague
DR_47581,530,2681,2,Vague
DR_16219,1957,13698,6,Normal
DR_14425,584,3146,2,Vague
DR_23466,864,2738,3,Normal
DR_55696,1706,24522,5,Normal
DR_75137,1738,20839,6,Aggressive
DR_58731,456,606,2,Vague
DR_14264,632,2672,2,Vague
DR_50885,931,4611,2,Normal
DR_59259,538,2322,2,Normal
DR_11820,582,2153,2,Vague
DR_31265,594,2443,2,Aggressive
DR_45838,689,3517,2,Normal
DR_58799,1070,9486,2,Normal
DR_31080,574,2235,2,Normal
DR_36273,1728,17161,5,Aggressive
DR_66468,1623,19099,4,Normal
DR_28647,531,2540,2,Normal
DR_20187,545,2725,2,Normal
DR_4955,586,2344,2,Normal
DR_24494,597,2516,2,Normal
DR_16349,580,1862,2,Normal
DR_59029,1151,4455,4,Normal
DR_14022,571,2174,2,Normal
DR_19872,805,2374,3,Normal
DR_19991,509,1994,2,Normal
DR_36052,591,2727,2,Normal
DR_57437,782,24565,3,Normal
DR_40199,715,2701,2,Normal
DR_50596,541,1771,2,Vague
DR_48334,1715,24678,5,Aggressive
DR_19316,517,1959,2,Vague
DR_10540,580,1608,2,Vague
DR_26940,1653,10398,5,Normal
DR_21390,847,2203,3,Normal
DR_74051,530,1520,2,Vague
DR_55322,1698,26434,6,Normal
DR_23986,1711,22080,5,Aggressive
DR_29399,972,16071,3,Vague
DR_62013,1781,25195,6,Normal
DR_11743,1329,5460,4,Normal
DR_55893,1690,16494,6,Vague
DR_16899,1766,29781,6,Aggressive
DR_51677,1314,2089,5,Normal
DR_47515,1679,11803,5,Vague
DR_37296,539,1311,2,Vague
DR_27041,1705,23436,5,Vague
DR_63159,1673,32211,6,Normal
DR_6392,1999,35848,6,Normal
DR_26909,2098,22269,5,Aggressive
DR_16137,602,1924,2,Vague
DR_14036,1736,19759,6,Aggressive
DR_70707,1938,17305,5,Aggressive
DR_28478,1938,9979,4,Aggressive
DR_66710,971,1949,4,Normal
DR_23487,1683,14095,6,Normal
DR_31928,2011,31691,6,Aggressive
DR_10910,1758,20532,6,Normal
DR_6461,2003,30059,6,Normal
DR_60453,1667,30296,5,Vague
DR_40945,1717,29855,6,Normal
DR_51938,2004,31531,6,Normal
DR_56521,301,1421,2,Vague
DR_73328,1628,11442,4,Normal
DR_26349,534,2163,2,Vague
DR_51285,1652,22020,5,Vague
DR_17375,758,7164,3,Vague
DR_62375,2080,16128,5,Normal
DR_50553,574,3057,2,Vague
DR_15558,587,1845,2,Vague
DR_23405,616,2409,2,Aggressive
DR_39102,603,2188,2,Normal
DR_71686,790,2329,3,Vague
DR_67637,1625,31824,6,Normal
DR_41269,1762,26206,6,Normal
DR_33506,1720,23490,5,Normal
DR_31583,1711,14030,5,Normal
DR_46355,541,1716,2,Normal
DR_54070,705,2344,2,Normal
DR_33360,1658,12177,4,Normal
DR_11340,632,2615,2,Normal
DR_32476,1727,23645,6,Normal
DR_40835,2048,32186,7,Aggressive
DR_26158,1707,12352,4,Aggressive
DR_75141,635,2037,2,Normal
DR_68584,2035,19203,5,Normal
DR_71497,560,1625,2,Normal
DR_10502,569,2117,2,Normal
DR_49269,1725,20783,6,Normal
DR_33030,1256,3966,4,Normal
DR_38874,976,2249,4,Normal
DR_56383,821,2271,3,Vague
DR_47200,592,1664,2,Normal
DR_48324,575,1681,2,Vague
DR_51439,566,1551,2,Vague
DR_23162,565,1436,2,Aggressive
DR_74476,1713,25789,6,Aggressive
DR_71505,1698,24194,5,Vague
DR_61869,1717,25613,5,Aggressive
DR_48578,1690,25318,6,Aggressive
DR_38773,740,2752,2,Normal
DR_20710,1778,14948,5,Aggressive
DR_22016,1654,15672,6,Aggressive
DR_68787,1142,13555,3,Aggressive
DR_58176,1766,13255,4,Aggressive
DR_21579,1704,10516,6,Aggressive
DR_28754,1610,24230,6,Vague
DR_59378,1751,23932,6,Aggressive
DR_69066,1626,10167,5,Normal
DR_38769,2020,19346,5,Normal
DR_64054,1992,20552,6,Aggressive
DR_65766,1716,25788,6,Aggressive
DR_59431,1709,12409,6,Aggressive
DR_39296,551,1678,2,Vague
DR_18679,1709,27455,6,Normal
DR_52861,738,5899,2,Vague
DR_36223,554,2237,2,Vague
DR_44054,1714,21647,5,Normal
DR_38297,1762,29597,6,Normal
DR_25162,1747,23247,5,Aggressive
DR_68589,1728,11487,5,Normal
DR_63955,1721,20706,6,Normal
DR_70544,2002,17936,6,Normal
DR_75135,1475,14147,6,Normal
DR_32392,2073,22700,6,Aggressive
DR_69946,2044,17753,6,Normal
DR_69936,1954,10010,6,Aggressive
DR_46516,2037,31074,6,Normal
DR_25142,1712,21414,6,Normal
DR_4774,1752,28178,6,Aggressive
DR_44639,2063,24298,5,Vague
DR_55409,1702,13194,6,Normal
DR_41901,1970,24140,6,Normal
DR_65616,1715,29340,6,Aggressive
DR_68495,1792,8436,3,Aggressive
DR_65477,1931,20676,6,Vague
DR_41755,764,1972,2,Normal
DR_70409,585,2333,2,Aggressive
DR_70130,566,1831,2,Normal
DR_49748,1729,12449,4,Normal
DR_15435,559,1765,2,Normal
DR_72388,1618,7670,5,Aggressive
DR_37784,547,2107,2,Vague
DR_18493,619,2495,2,Vague
DR_72044,1012,2805,3,Vague
DR_44298,1748,16201,5,Aggressive
DR_47254,1782,16465,4,Normal
DR_33960,1666,8887,5,Normal
DR_29521,566,2303,2,Normal
DR_26431,1730,15939,5,Normal
DR_13491,993,2685,3,Normal
DR_71726,547,1548,2,Normal
DR_29443,1715,27613,6,Normal
DR_71693,1059,3727,4,Normal
DR_45303,594,2020,2,Normal
DR_51772,547,1672,2,Normal
DR_26400,561,1933,2,Normal
DR_40656,1709,26242,6,Aggressive
DR_40585,1734,14491,5,Aggressive
DR_13197,624,2322,2,Normal
DR_70268,892,6173,2,Normal
DR_18611,1756,32173,6,Vague
DR_49657,898,2438,4,Vague
DR_20107,1683,22916,5,Vague
DR_13960,1737,13287,4,Aggressive
DR_37826,1658,17455,6,Vague
DR_66999,574,1573,2,Vague
DR_65431,579,2253,2,Vague
DR_50534,1707,19919,6,Aggressive
DR_21991,1730,12864,4,Aggressive
DR_45267,1705,24935,6,Vague
DR_43070,1736,26312,6,Aggressive
DR_23913,1683,17532,5,Aggressive
DR_49440,1725,29118,6,Aggressive
DR_56123,1686,27431,6,Aggressive
DR_48048,1750,26779,6,Normal
DR_26705,1742,25288,6,Vague
DR_54284,2024,28455,6,Aggressive
DR_60642,1693,14105,5,Vague
DR_41092,530,1010,2,Aggressive
DR_20828,192,1910,2,Vague
DR_74866,1966,15224,6,Aggressive
DR_47743,1993,20269,5,Aggressive
DR_21370,972,2517,4,Aggressive
DR_19120,772,3187,2,Aggressive
DR_74147,2055,23195,6,Aggressive
DR_23296,1423,10679,5,Vague
DR_39045,1815,13300,4,Aggressive
DR_71124,1689,14845,6,Normal
DR_44025,1787,20460,6,Aggressive
DR_70176,1709,11662,6,Aggressive
DR_59487,1711,15034,5,Aggressive
DR_10405,561,1741,2,Aggressive
DR_69056,1714,19227,6,Aggressive
DR_56769,1731,19151,5,Aggressive
DR_10823,2034,17688,5,Aggressive
DR_25718,2038,20334,5,Aggressive
DR_56260,2020,17950,5,Aggressive
DR_50565,1707,18848,6,Aggressive
DR_15641,544,1302,2,Normal
DR_72138,502,1408,2,Normal
DR_32864,1712,25647,6,Normal
DR_44605,1750,24689,6,Aggressive
DR_4223,1728,19457,5,Aggressive
DR_26518,585,1262,2,Normal
DR_27746,784,6282,2,Aggressive
DR_29718,506,1264,2,Aggressive
DR_55726,573,1653,2,Normal
DR_42939,939,14083,4,Vague
DR_10924,920,6342,2,Normal
DR_64216,1677,9565,4,Normal
DR_51479,1713,13846,4,Normal
DR_30906,1653,14399,6,Normal
DR_55752,1648,24882,6,Normal
DR_49251,581,1586,2,Normal
DR_52317,1241,11057,3,Normal
DR_27320,527,1089,2,Normal
DR_4977,998,2670,4,Normal
DR_35397,590,1125,2,Normal
DR_60141,988,9203,2,Normal
DR_12142,644,1872,2,Normal
DR_51193,598,1916,2,Normal
DR_17059,593,1493,2,Vague
DR_74549,633,2002,2,Vague
DR_73961,577,2120,2,Vague
DR_31576,541,2286,2,Vague
DR_37628,1766,15332,6,Vague
DR_54804,1647,14261,6,Vague
DR_63150,1669,11250,5,Vague
DR_21493,576,2105,2,Normal
DR_15988,551,2002,2,Normal
DR_28210,662,2038,2,Normal
DR_65127,528,1309,2,Vague
DR_36039,1698,19452,6,Aggressive
DR_29490,586,1902,2,Vague
DR_72885,1647,12608,6,Aggressive
DR_21419,1714,16044,6,Aggressive
DR_64075,493,1665,2,Vague
DR_28910,938,3024,3,Aggressive
DR_43908,1724,17445,6,Aggressive
DR_14401,1789,25764,6,Aggressive
DR_32666,1998,30604,6,Aggressive
DR_46686,1440,10704,5,Aggressive
DR_21565,563,2376,2,Aggressive
DR_33365,659,3877,2,Vague
DR_52946,1746,35413,6,Normal
DR_63414,1740,30368,6,Aggressive
DR_74761,908,1397,4,Normal
DR_12228,1816,5892,6,Aggressive
DR_58169,1736,26906,6,Aggressive
DR_73948,2061,22036,5,Normal
DR_65454,1005,8826,2,Normal
DR_16024,2039,28192,5,Vague
DR_48006,1940,17564,6,Vague
DR_39870,1851,8133,4,Normal
DR_30488,523,2312,2,Normal
DR_21333,539,2053,2,Normal
DR_62444,1739,30354,6,Aggressive
DR_36528,564,2087,2,Normal
DR_44029,574,1851,2,Normal
DR_39585,1696,18513,5,Aggressive
DR_55900,554,2080,2,Normal
DR_35487,717,3421,2,Normal
DR_64459,637,2248,2,Normal
DR_46897,1620,10949,5,Normal
DR_71516,577,2347,2,Normal
DR_68562,520,1923,2,Aggressive
DR_10923,1644,21468,5,Normal
DR_46123,1700,10429,4,Aggressive
DR_55494,530,1777,2,Normal
DR_72713,648,2325,2,Vague
DR_45906,1625,19683,5,Vague
DR_61341,549,1197,2,Vague
DR_37503,567,1465,2,Normal
DR_37842,546,2059,2,Vague
DR_54340,547,1530,2,Vague
DR_67290,533,1676,2,Normal
DR_51648,546,1753,2,Normal
DR_14669,584,1580,2,Vague
DR_39038,531,2120,2,Vague
DR_37397,525,1518,2,Vague
DR_34368,1730,25125,6,Vague
DR_29080,529,1598,2,Normal
DR_28224,542,1463,2,Vague
DR_39555,1060,8394,3,Vague
DR_48640,1622,5373,5,Vague
DR_65777,578,1806,2,Vague
DR_42028,614,1691,2,Vague
DR_59192,601,5661,3,Vague
DR_68741,1696,14312,6,Aggressive
DR_14607,608,1818,2,Normal
DR_19036,1953,7872,6,Vague
DR_54741,1686,21436,6,Vague
DR_18036,1725,21721,6,Normal
DR_75042,1700,20975,6,Vague
DR_4377,1997,15470,6,Normal
DR_29245,577,1910,2,Vague
DR_43043,2049,19274,6,Aggressive
DR_14094,1446,12901,6,Vague
DR_11342,2038,14883,5,Normal
DR_29742,773,4309,3,Aggressive
DR_20611,1753,11250,6,Normal
DR_37365,843,1131,3,Normal
DR_47034,801,433,3,Normal
DR_21349,1154,2092,4,Normal
DR_31939,599,1623,2,Vague
DR_69706,1685,22452,6,Normal
DR_12994,586,1485,2,Vague
DR_11275,521,1051,2,Normal
DR_26253,624,2203,2,Normal
DR_33343,539,882,2,Normal
DR_53600,572,1694,2,Normal
DR_4481,599,1860,2,Aggressive
DR_35429,570,1127,2,Normal
DR_31787,543,1128,2,Normal
DR_44482,570,1527,2,Normal
DR_48853,609,1670,2,Normal
DR_38412,535,1624,2,Normal
DR_66466,716,2377,2,Normal
DR_43910,606,1748,2,Normal
DR_65799,591,1461,2,Vague
DR_59852,578,1481,2,Normal
DR_14542,583,1833,2,Vague
DR_70539,566,1499,2,Aggressive
DR_68332,636,1489,2,Normal
DR_64924,564,1482,2,Normal
DR_16959,621,1875,2,Vague
DR_27800,577,1296,2,Vague
DR_44162,584,1125,2,Vague
DR_56731,562,1479,2,Normal
DR_4522,472,1189,2,Vague
DR_64681,670,1367,2,Normal
DR_61841,652,2507,2,Vague
DR_65941,578,1528,2,Vague
DR_33579,580,1361,2,Normal
DR_4496,1167,2522,4,Vague
DR_50304,610,2299,2,Vague
DR_29214,1990,14736,5,Normal
DR_15406,1000,1301,4,Normal
DR_66177,565,1763,2,Vague
DR_21652,563,1489,2,Vague
DR_43284,554,1995,2,Normal
DR_56620,525,1415,2,Normal
DR_71089,550,2087,2,Vague
DR_57272,523,1635,2,Normal
DR_48354,1001,3046,4,Vague
DR_45122,607,1486,2,Vague
DR_43682,714,4025,3,Normal
DR_42100,547,1303,2,Normal
DR_17414,637,1719,2,Vague
DR_74542,773,2707,2,Normal
DR_47933,779,2570,2,Vague
DR_33502,1258,12851,3,Normal
DR_74323,580,1680,2,Vague
DR_74945,599,1755,2,Normal
DR_66180,484,1592,2,Normal
DR_26006,490,1830,2,Normal
DR_66149,550,1242,2,Normal
DR_29258,555,1555,2,Normal
DR_62060,572,1908,2,Normal
DR_68550,523,1494,2,Normal
DR_63662,550,1748,2,Aggressive
DR_59129,571,1270,2,Normal
DR_28304,619,1401,2,Normal
DR_47816,564,1820,2,Normal
DR_14762,530,1598,2,Normal
DR_45483,574,1791,2,Normal
DR_20910,542,1228,2,Normal
DR_53663,587,1583,2,Normal
DR_34094,589,1444,2,Aggressive
DR_7124,552,1614,2,Vague
DR_11487,577,1861,2,Aggressive
DR_29116,544,1726,2,Aggressive
DR_13009,590,1686,2,Vague
DR_42019,565,1800,2,Vague
DR_66130,554,1681,2,Normal
DR_29968,519,1841,2,Normal
DR_16729,564,2074,2,Normal
DR_58837,521,1438,2,Aggressive
DR_27906,550,1487,2,Vague
DR_29601,558,1697,2,Vague
DR_17572,596,1888,2,Vague
DR_25759,548,1597,2,Aggressive
DR_25451,500,1500,2,Aggressive
DR_33966,532,1348,2,Vague
DR_34949,628,2081,2,Vague
DR_36034,726,2351,2,Normal
DR_17160,551,1258,2,Normal
DR_15888,597,1514,2,Aggressive
DR_6906,1068,7570,2,Vague
DR_50398,562,1608,2,Normal
DR_49945,768,3722,2,Aggressive
DR_34615,672,2111,2,Aggressive
DR_39773,586,2089,2,Normal
DR_15216,752,3528,2,Normal
DR_41452,578,1456,2,Vague
DR_67985,481,1162,2,Normal
DR_64189,1954,5812,4,Normal
DR_70683,503,1211,2,Normal
DR_6591,2029,17167,5,Aggressive
DR_22806,1706,12446,6,Aggressive
DR_58281,640,542,2,Aggressive
DR_4578,607,2326,2,Aggressive
DR_16195,501,1139,2,Aggressive
DR_42521,1482,9047,5,Normal
DR_26191,1761,27739,6,Aggressive
DR_43692,547,1547,2,Vague
DR_6093,1061,13579,3,Aggressive
DR_48600,609,1745,2,Aggressive
DR_14738,560,1544,2,Vague
DR_35573,1659,13347,4,Vague
DR_68049,1731,23795,6,Aggressive
DR_40281,1731,15481,5,Aggressive
DR_35889,587,1717,2,Normal
DR_35793,517,1703,2,Normal
DR_38032,1717,21492,6,Vague
DR_30421,1709,13783,5,Aggressive
DR_12303,578,1656,2,Normal
DR_36110,1716,12003,5,Aggressive
DR_24541,478,746,2,Normal
DR_6330,624,2254,2,Normal
DR_48290,1629,10548,4,Normal
DR_17505,1677,13664,5,Aggressive
DR_65334,588,1773,2,Normal
